id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
701379893971350168,https://www.airbnb.com/rooms/701379893971350168,20241223204511,2024-12-23,city scrape,Ahoy Rotterdam,"!!! Not convenient for people with mobility problems - lots of stairs!<br /> ✔ There is a shared antrance with the hosts.✔<br /> Charming place in the south of Rotterdam. The apartament - second floor- consist  the bathroom, a livingroom with work space, a fully equipped kitchen and separate shower.<br /><br />The apartment has a washing machine and a clothes dryer in the bathroom. The space is perfect for 2-4 people.",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzAxMzc5ODkzOTcxMzUwMTY4/original/187edc83-8154-4b0e-aa61-bf100508295e.jpeg,186376672,https://www.airbnb.com/users/show/186376672,Kamil,2018-04-26,Netherlands,"",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/2b5711db-1205-4a8e-86bb-c05be7d4d6e1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b5711db-1205-4a8e-86bb-c05be7d4d6e1.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Oud Charlois,Charlois,51.88903,4.46888,Entire condo,Entire home/apt,4,1.0,1 bath,1,4,"[""Garden view"", ""Electric stove"", ""Wifi"", ""Hot water"", ""Bathtub"", ""Iron"", ""Exterior security cameras on property"", ""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Clothing storage"", ""Conditioner"", ""Wine glasses"", ""Pack \u2019n play/Travel crib"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Hot water kettle"", ""Central heating"", ""Mini fridge"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Essentials"", ""Free washer \u2013 In unit"", ""Crib - available upon request"", ""Body soap"", ""Dining table"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""Paid street parking off premises"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Host greets you"", ""EV charger"", ""Coffee maker"", ""Shower gel"", ""Cleaning products"", ""Shampoo"", ""Luggage dropoff allowed""]",$55.00,1,90,1,2,1125,1125,1.3,1125.0,,t,18,39,66,66,2024-12-23,109,48,1,2022-09-11,2024-12-11,4.83,4.82,4.86,4.92,4.95,4.64,4.73,05992AFCC2BD01EB2412,f,2,1,1,0,3.92
702717475221760290,https://www.airbnb.com/rooms/702717475221760290,20241223204511,2024-12-24,previous scrape,Appartement Rotterdam Blijdorp,"This centrally located property is tastefully decorated. Owns a bathroom with bath and shower. Has a spacious bedroom on the third floor with enough closet space. In addition, there is a large bedroom on the first floor. This has a sofa bed and desk. The kitchen has an oven, microwave and freezer. The apartment is located next to the park, metro, Albert Heijn supermarket and the center is within easy reach. It is a maisonette (1st and 3rd floor).",,https://a0.muscache.com/pictures/miso/Hosting-702717475221760290/original/9c7d9f58-f6a3-4ce5-9234-9460e0c175d2.jpeg,45897790,https://www.airbnb.com/users/show/45897790,Roberta Johanna Maria,2015-10-06,,"",within a few hours,100%,75%,f,https://a0.muscache.com/im/pictures/user/User-45897790/original/e88e8d60-2b8d-4c7f-82f3-e371026335b8.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-45897790/original/e88e8d60-2b8d-4c7f-82f3-e371026335b8.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Blijdorp,Noord,51.92959,4.45628,Entire condo,Entire home/apt,4,,1 bath,2,,"[""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Essentials"", ""Wifi"", ""Bathtub"", ""Air conditioning"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""First aid kit"", ""Coffee maker"", ""Fire extinguisher"", ""Dishes and silverware"", ""Patio or balcony"", ""Cleaning products"", ""TV"", ""Ceiling fan""]",,2,30,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2024-12-24,15,5,0,2022-09-26,2024-10-16,5.0,4.93,4.93,5.0,5.0,4.93,4.8,0599 542C 3725 2F30 4D29,f,1,1,0,0,0.55
705632015553906887,https://www.airbnb.com/rooms/705632015553906887,20241223204511,2024-12-23,city scrape,Spacious minimalist apartment Rotterdam,"Ideal for people that are looking for a tranquil stay. The place is centrally and well located in Rotterdam yet very calm and quiet at night. It is fully furnished and equipped with everything you need to spend some nights / days in the city.<br /><br />Any questions, let us know!<br /><br />Good to know; there are some stairs to get into the apartment and into the bedroom. This type of stairs are usual to Dutch apartment.",Very calm and safe neighborhood.,https://a0.muscache.com/pictures/miso/Hosting-705632015553906887/original/0acf8940-3cb8-4c3d-a3a0-b4536608a763.jpeg,6570151,https://www.airbnb.com/users/show/6570151,Barry,2013-05-25,"Rotterdam, Netherlands","I'm from Rotterdam, the Netherlands. I work at a startup called FWD Ventures, I flew jets around Europe and like doing sports. Furthermore, I often travel myself and enjoy exploring what life brings me. 
I am a straight up guy that is reliable and likes to meet new people. ",within an hour,100%,84%,t,https://a0.muscache.com/im/pictures/user/843a9d4a-9625-498c-a793-9f78a9ed793d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/843a9d4a-9625-498c-a793-9f78a9ed793d.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Liskwartier,Noord,51.93799,4.47197,Entire condo,Entire home/apt,2,1.5,1.5 baths,1,1,"[""Wifi"", ""Hot water"", ""Bathtub"", ""Iron"", ""Heating"", ""Room-darkening shades"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Pets allowed"", ""Wine glasses"", ""Self check-in"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Freezer"", ""Dishwasher"", ""Blender"", ""Lockbox"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Paid parking off premises""]",$115.00,2,365,2,2,365,365,2.0,365.0,,t,25,29,29,29,2024-12-23,24,10,3,2022-09-11,2024-12-02,4.88,4.75,4.92,4.96,5.0,4.75,4.79,0599 0D14 22EB 2568 C410,f,1,1,0,0,0.86
705940017837319598,https://www.airbnb.com/rooms/705940017837319598,20241223204511,2024-12-24,previous scrape,"Spacious 2 - Bedroom Apartment, fully equipped!","Very quiet, but great located 108m2 apartment to yourself, with 2 Bedrooms that have double beds. Also, a separate working room and a fully equipped kitchen. The Apartment is on 2 floors, with each having a balcony and a toilet. <br /><br />About 12 minutes walk to Rotterdam Centraal and 3 minutes walk to the tram. There are several supermarkets, drugstores, bakeries, restaurants, a night shop and pharmacy, all around the corner.<br /><br />Please note, it is on the third floor with no lift and steep stairs.",,https://a0.muscache.com/pictures/miso/Hosting-705940017837319598/original/ffed0f7a-36a9-4510-b807-52e333460791.jpeg,346518766,https://www.airbnb.com/users/show/346518766,Dilara,2020-05-17,"Rotterdam, Netherlands","",within a day,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-346518766/original/3ef90fe0-a5d4-460b-b2ca-7460cee1cdf1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-346518766/original/3ef90fe0-a5d4-460b-b2ca-7460cee1cdf1.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bergpolder,Noord,51.93312,4.46768,Entire condo,Entire home/apt,4,,1.5 baths,2,,"[""City skyline view"", ""Hot water"", ""Bathtub"", ""Iron"", ""Kitchen"", ""Room-darkening shades"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Exercise equipment"", ""Clothing storage: closet"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Self check-in"", ""Toaster"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Hot water kettle"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Portable fans"", ""Hangers"", ""Oven"", ""Freezer"", ""55 inch HDTV"", ""Dishwasher"", ""Blender"", ""Paid parking on premises"", ""Lockbox"", ""Baking sheet"", ""Essentials"", ""Free washer \u2013 In unit"", ""Fast wifi \u2013 103 Mbps"", ""Dining table"", ""Coffee"", ""Laundromat nearby"", ""Books and reading material"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Private hot tub"", ""Other stainless steel induction stove"", ""Cleaning available during stay"", ""EV charger"", ""Coffee maker"", ""Fire extinguisher"", ""Sony Bluetooth sound system"", ""Cleaning products"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Bidet""]",,4,60,4,4,60,60,4.0,60.0,,t,2,2,2,2,2024-12-24,24,8,0,2022-09-11,2024-07-28,4.92,4.96,4.88,4.96,5.0,4.71,4.83,0599 8A95 7634 51ED 497F,f,1,1,0,0,0.86
707063048946019782,https://www.airbnb.com/rooms/707063048946019782,20241223204511,2024-12-24,city scrape,Bergpolder House - with patio,"This house offers you everything you need. <br /><br />A nice air conditioning, to keep the sleeping area cool, design furniture and a big 8k Samsung television. <br /><br />Kitchen is fully furnished to provide you with luxury. For example, there is a cooker to immediately make a nice bowl of tea, a luxury coffee maker and various other extras. <br /><br />All equipment is from Atag. <br /><br />The house is equipped with 3 balconies, so you can always drink your cup of coffee or tea in the sun. <br /><br />2 bedrooms for up to 4 persons","The Bergpolder has a lot to offer, it is located in a bustling part of the city with lots of greenery and parks nearby. <br /><br />There are nice coffee bars, lunch/breakfast bars and great restaurants. <br /><br />It is a 20-minute walk from the city centre and a 15-minute walk from Central Station.",https://a0.muscache.com/pictures/miso/Hosting-707063048946019782/original/7469b9dc-fab1-46bf-a48a-abea8dfbd26b.jpeg,23473802,https://www.airbnb.com/users/show/23473802,Max,2014-11-08,"Rotterdam, Netherlands","My name is max Koetsenruijter, my girlfriends name is Hilde. 

We have 2 amazing boys one of 2 and one of 1 year old. 

I’m a maritime engineer and hilde is working in art/design industry. 

We both love the beach, the sea, to travel and go around in the world. 

We own some property’s which we rent out so now and then on Airbnb, so feel free to see the reviews. 

Feel free to ask us everything you would like.",within a few hours,67%,62%,f,https://a0.muscache.com/im/pictures/user/User/original/af8460c8-4d24-452d-95a2-a2e3813c94ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/af8460c8-4d24-452d-95a2-a2e3813c94ad.jpeg?aki_policy=profile_x_medium,,2,7,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Bergpolder,Noord,51.93617,4.46698,Entire loft,Entire home/apt,4,1.0,1 bath,2,2,"[""Smoke alarm"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Washer"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Fire extinguisher"", ""AC - split type ductless system"", ""TV"", ""First aid kit""]",$85.00,30,180,30,30,180,180,30.0,180.0,,t,1,1,1,146,2024-12-24,4,4,0,2024-07-08,2024-07-22,5.0,5.0,4.75,5.0,5.0,5.0,4.5,0599 6D3C 6364 9D89 080B,f,1,1,0,0,0.71
709282288043886522,https://www.airbnb.com/rooms/709282288043886522,20241223204511,2024-12-23,city scrape,Studio in center. Last minute discount!,Enjoy the most vibrant part of Rotterdam!<br />Within walking distance of central station 🚇<br /><br />Only 40 minutes by metro to the beach 🏖️,"The shops of the West-Kruiskade, the coffee bars of the Binnenweg and the city center are within walking distance (10 minutes).  In the neighborhood is 'Kino', a cozy little cinema where you can also eat and have a drink.  The Kop van Zuid, the Kunsthal, the Maritime Museum: you can get there in no time with by bike!",https://a0.muscache.com/pictures/hosting/Hosting-709282288043886522/original/a9198452-2f72-49c3-8561-b3556d200dfc.jpeg,45441966,https://www.airbnb.com/users/show/45441966,Martine,2015-09-30,"Rotterdam, Netherlands",Reislustig en een echte Rotterdammer!,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User/original/6ece7c1c-7aee-48a9-8409-2e7c8bcdc078.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/6ece7c1c-7aee-48a9-8409-2e7c8bcdc078.jpeg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Oude Westen,Rotterdam Centrum,51.91733,4.46366,Private room in home,Private room,3,1.0,1 private bath,1,2,"[""City skyline view"", ""Hot water"", ""Private living room"", ""Iron"", ""Heating"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Bed linens"", ""Clothing storage"", ""Self check-in"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Hot water kettle"", ""Paid parking off premises"", ""Dishes and silverware"", ""Hangers"", ""Fast wifi \u2013 152 Mbps"", ""Lockbox"", ""Essentials"", ""Dining table"", ""Coffee"", ""Lock on bedroom door"", ""Smoke alarm"", ""Dedicated workspace"", ""Coffee maker"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Mosquito net""]",$113.00,2,365,1,2,1125,1125,2.0,1125.0,,t,10,30,51,237,2024-12-23,77,37,1,2022-10-24,2024-12-17,4.97,4.84,4.91,4.95,5.0,4.83,4.81,0599 6307 016F 2136 8279,f,3,1,2,0,2.92
710117948329351564,https://www.airbnb.com/rooms/710117948329351564,20241223204511,2024-12-23,city scrape,Modern apartment  in city center,"Welcome to your home away from home! Our stunning one bedroom, spacious 65 m2, apartment is perfectly located in the heart of Rotterdam, just a 5-minute walk from the Central Station. The modern design, paired with high-end amenities, will make your stay a truly comfortable experience.",,https://a0.muscache.com/pictures/airflow/Hosting-710117948329351564/original/68c4d6d5-94d6-4604-bdef-a1f1c1c7a3e8.jpg,35307100,https://www.airbnb.com/users/show/35307100,Coco,2015-06-08,"Rotterdam, Netherlands","",within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/User-35307100/original/01e16b31-83f4-4d9d-b6d0-59d4fb2b3edd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-35307100/original/01e16b31-83f4-4d9d-b6d0-59d4fb2b3edd.jpeg?aki_policy=profile_x_medium,,6,9,"['email', 'phone']",t,t,,Cool,Rotterdam Centrum,51.9219,4.4724,Entire condo,Entire home/apt,2,1.0,1 bath,1,1,"[""City skyline view"", ""Hot water"", ""TV with premium cable, Chromecast"", ""Iron"", ""Heating"", ""Kitchen"", ""Shared gym in building"", ""Hair dryer"", ""Bed linens"", ""Clothing storage"", ""Pets allowed"", ""Paid parking garage on premises \u2013 1 space"", ""Conditioner"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Elevator"", ""Induction stove"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Hot water kettle"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Freezer"", ""Dishwasher"", ""Baking sheet"", ""Essentials"", ""Free washer \u2013 In unit"", ""Body soap"", ""Fast wifi \u2013 336 Mbps"", ""Dining table"", ""Coffee"", ""Outdoor dining area"", ""Books and reading material"", ""Long term stays allowed"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Single level home"", ""Shower gel"", ""Cleaning products"", ""Shampoo"", ""Outdoor furniture"", ""Paid parking off premises""]",$140.00,2,365,2,14,365,365,2.5,365.0,,t,1,25,55,195,2024-12-23,52,34,2,2022-10-31,2024-12-03,4.94,4.96,4.92,4.96,4.96,5.0,4.83,0599 0CBA 1171 E4BC A1C2,f,5,5,0,0,1.99
712679514381701102,https://www.airbnb.com/rooms/712679514381701102,20241223204511,2024-12-24,previous scrape,Stylish and spacious flat centrally located,"My spacious and centrally located apartment is perfect for a lovely stay in Rotterdam. <br /><br />A short 10 min walk to central station and downtown area while located in the quiet and historic neighborhood ""Blijdorp"".<br /><br />10% of the proceeds will be donated to a charity that promotes animal welfare.",,https://a0.muscache.com/pictures/miso/Hosting-712679514381701102/original/fd92d4b0-902b-473c-ae41-1e9a6e9ab38c.jpeg,85315,https://www.airbnb.com/users/show/85315,Jacob,2010-02-25,"Rotterdam, Netherlands","",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/a1781878-9108-419c-988c-fc6d9ba5273e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a1781878-9108-419c-988c-fc6d9ba5273e.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Blijdorp,Noord,51.9272,4.45597,Entire condo,Entire home/apt,2,,1 bath,1,,"[""Wifi"", ""Hot water"", ""Stainless steel oven"", ""Kitchen"", ""Rice maker"", ""Washer"", ""Hair dryer"", ""Bed linens"", ""Exercise equipment"", ""Clothing storage: closet"", ""Wine glasses"", ""Stainless steel gas stove"", ""Extra pillows and blankets"", ""Toaster"", ""Drying rack for clothing"", ""Hot water kettle"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Dishwasher"", ""Blender"", ""Paid parking on premises"", ""Baking sheet"", ""Essentials"", ""Indoor fireplace"", ""Dining table"", ""Coffee"", ""Outdoor dining area"", ""Books and reading material"", ""Paid street parking off premises"", ""Microwave"", ""Dryer"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Coffee maker"", ""Patio or balcony"", ""Cleaning products"", ""TV"", ""Outdoor furniture""]",,2,9,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-12-24,12,0,0,2022-09-18,2023-10-30,5.0,5.0,4.92,4.92,5.0,4.83,4.75,0599 284C 6FFD 1D7B 3D6E,f,2,1,1,0,0.43
712789372977984855,https://www.airbnb.com/rooms/712789372977984855,20241223204511,2024-12-24,previous scrape,Ruime gezinswoning nabij centrum,"Spacious single-family house that is equipped with all modern comforts. Within walking distance of Ahoy Rotterdam, the Zuiderpark and shopping center Zuidplein. Downtown Rotterdam can be reached within 15 minutes by tram or metro.<br /><br />The house can accommodate up to 5 people.<br />- 1 double bed (master bedroom)<br />- 1 Single bed (attic)<br />- 1 Single bed (children's room)<br />- 1 Single bed (bunk bed)","Vreekwijk is a nice quiet neighborhood, where you almost forget that you are in the center of Rotterdam. Neighborhood shops like a bakery and supermarket are ""around the corner"".",https://a0.muscache.com/pictures/miso/Hosting-712789372977984855/original/2dfe90f7-31e3-438c-9f23-a75fd05b5548.jpeg,15774125,https://www.airbnb.com/users/show/15774125,Rob,2014-05-20,"Rotterdam, Netherlands","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/15774125/profile_pic/1400613360/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15774125/profile_pic/1400613360/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Vreewijk,Feijenoord,51.88632,4.50274,Entire townhouse,Entire home/apt,4,,1.5 baths,3,,"[""Smoke alarm"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Washer"", ""TV"", ""First aid kit""]",,4,5,4,4,5,5,4.0,5.0,,t,0,0,0,0,2024-12-24,0,0,0,,,,,,,,,,0599 5FEB 5746 8A23 A3F9,f,1,1,0,0,
713751285207776886,https://www.airbnb.com/rooms/713751285207776886,20241223204511,2024-12-23,city scrape,"Oase in de stad, ruime woonboot, gratis parkeren","Enjoy peace and space in this special green spot on the water, on the edge of the center.<br />Fully equipped: air conditioning, free wifi, free parking in front of the door. A Nespresso machine for delicious coffee. <br />The Vroesenpark is across the street, Diergaarde Blijdorp is a 10-minute walk away, as well as metro Blijdorp (800m). Near city center and roads.<br />Take a refreshing dip in the canal on a hot day. Canoes available in consultation.",800 meters from supermarket and metro station Blijdorp.,https://a0.muscache.com/pictures/miso/Hosting-713751285207776886/original/266c1e9d-3db5-4039-9dd4-5b39834318b2.jpeg,359073669,https://www.airbnb.com/users/show/359073669,John En Marisa,2020-07-28,Netherlands,"",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/29242b85-8cb8-4e68-b1e3-1987535c8103.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/29242b85-8cb8-4e68-b1e3-1987535c8103.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Rotterdam, Zuid-Holland, Netherlands",Blijdorp,Noord,51.93377899999999,4.4509653,Houseboat,Entire home/apt,4,1.0,1 bath,2,4,"[""Garden view"", ""Wifi"", ""Hot water"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Kitchen"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Private entrance"", ""Bed linens"", ""Wine glasses"", ""Free dryer \u2013 In unit"", ""Induction stove"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Drying rack for clothing"", ""Toaster"", ""Private patio or balcony"", ""Hot water kettle"", ""Air conditioning"", ""50 inch HDTV with Disney+, HBO Max, Netflix, premium cable"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Bluetooth sound system"", ""Freezer"", ""Dishwasher"", ""Blender"", ""Baking sheet"", ""Radiant heating"", ""Kayak"", ""Essentials"", ""Free washer \u2013 In unit"", ""Canal view"", ""Dining table"", ""Coffee"", ""Outdoor dining area"", ""Books and reading material"", ""Boat slip"", ""Free street parking"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Waterfront"", ""Dedicated workspace"", ""Heating - split type ductless system"", ""Free parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker: Nespresso"", ""Host greets you"", ""Single level home"", ""Fire extinguisher"", ""Cleaning products"", ""Outdoor furniture""]",$195.00,3,32,2,6,1125,1125,3.5,1125.0,,t,17,37,53,159,2024-12-23,83,37,4,2022-11-20,2024-12-15,4.96,4.94,4.94,4.98,5.0,4.64,4.83,0599 1D18 0623 78FB F357,t,1,1,0,0,3.25
